Date,MKTRF,SMB,HML,RMW,CMA,REV,MOM
5/31/2011,751.4271028,412.1360548,769.4261547,431.1297536,600.8842581,532.9999334,3520.814912
6/30/2011,738.2771285,412.7542589,765.7329092,441.3906417,591.9911711,522.7663347,3583.133336
7/31/2011,720.927616,407.3059027,759.377326,453.0433546,582.0457194,510.2722193,3582.775022
8/31/2011,677.7440518,394.353575,741.0003947,468.492133,580.881628,477.7678789,3570.593587
9/30/2011,626.3032783,379.8019281,728.9220883,478.4241663,582.4500084,453.6406011,3480.614629
10/31/2011,697.3887003,393.0190352,729.869687,466.8941438,577.4991833,468.6561049,3430.493778
11/30/2011,695.436012,392.0757895,727.461117,475.4383067,586.1039211,452.3468725,3568.056579
12/31/2011,700.5822385,390.5859015,740.0461944,480.2402336,599.9359737,460.7605243,3638.704099
1/31/2012,735.9616415,398.7882054,732.719737,470.3953088,591.4768765,467.6258561,3349.790994
2/29/2012,768.4911461,392.0486848,735.0644402,468.6078066,591.1219903,475.3416828,3340.411579
3/31/2012,792.3912207,390.0492365,743.811707,465.9367421,595.9100785,487.8907032,3390.851794
4/30/2012,785.6558953,388.0599854,737.8612134,471.8075451,599.902676,479.1574596,3520.721417
5/31/2012,737.0237954,387.9435674,732.1058959,483.6027337,614.3603305,470.4847096,3754.145247
6/30/2012,765.6940211,391.5902369,736.7181631,477.5093392,616.3262835,478.2006588,3725.613744
7/31/2012,771.7430038,381.0956186,736.2024603,481.9501761,616.9426098,468.6366456,3841.10777
8/31/2012,791.4224504,382.7343297,745.1105101,475.1064836,612.500623,477.5876056,3746.232408
9/30/2012,813.0282833,385.2221029,756.5107009,468.835078,622.300633,486.2319412,3706.522344
10/31/2012,798.7189855,382.0632816,784.3502947,461.8025518,636.4268574,490.8511447,3709.487562
11/30/2012,804.9489936,383.2476778,776.9774019,463.6035818,642.2819844,487.2188462,3724.325512
12/31/2012,814.4473917,390.4527341,804.3270065,455.3050777,647.9982941,504.8561684,3614.45791
1/31/2013,859.8121115,392.6002242,811.6463823,447.4738304,657.4590692,522.1222494,3545.783209
2/28/2013,870.9036877,391.1868634,812.2145347,444.5652505,660.5491268,521.339066,3592.232969
3/31/2013,906.0011063,394.5119517,810.5901056,447.0103593,669.2683753,528.7942147,3662.640736
4/30/2013,920.0441235,385.477628,815.0483512,447.5914728,672.4808635,527.6837468,3672.529866
5/31/2013,945.8053589,393.1486328,836.6471325,438.5948842,667.5045051,543.4614908,3608.627846
6/30/2013,934.4556946,398.4561393,836.4798031,437.0598021,667.3710042,539.0594528,3629.557887
7/31/2013,987.2524413,405.6681955,841.331386,431.2469067,671.0415447,547.3609683,3694.164018
8/31/2013,960.4979002,405.546495,818.867838,433.7912635,656.4128391,540.3000119,3694.902851
9/30/2013,996.708671,416.2934771,809.1233107,431.1885159,648.1420373,539.9758318,3804.271975
10/31/2013,1038.371093,410.0907043,818.8327904,443.1755566,653.5864304,541.1637787,3810.739237
11/30/2013,1070.872109,415.5449107,821.3711721,443.7516849,654.0439409,543.0037355,3827.50649
12/31/2013,1100.963615,413.1347502,820.9604865,441.6660519,654.6325804,537.4650974,3830.185745
1/31/2014,1064.411623,415.5309317,804.3770847,424.3085761,645.7295774,543.0009879,3896.830977
2/28/2014,1113.906763,415.9880158,801.4008894,423.2902355,643.0820861,535.0188734,3976.716012
3/31/2014,1118.696562,411.2873512,840.7496731,432.4756336,654.8504883,550.4809188,3842.30301
4/30/2014,1116.571039,394.3011836,850.0819945,447.7420235,661.5299632,551.5818807,3697.448187
5/31/2014,1139.572402,386.770031,849.0618961,447.8763461,654.5838986,548.162073,3742.18731
6/30/2014,1169.315242,398.7212249,843.2882752,439.3219079,641.8195126,550.4643537,3769.879496
7/31/2014,1145.461211,381.6958286,843.1196175,443.3636695,644.8360643,552.3359325,3760.831785
8/31/2014,1194.028767,382.8409161,838.2295238,440.6591511,640.3222119,544.8793974,3790.542356
9/30/2014,1170.5064,368.4843818,827.248717,446.1233245,636.9285041,538.5587964,3807.220743
10/31/2014,1200.003161,382.4867883,812.1927904,443.9819326,635.71834,520.1400856,3805.697854
11/30/2014,1230.603242,373.7278408,788.8828573,450.5972634,636.9897767,511.4017322,3846.038252
12/31/2014,1229.86488,384.4164571,806.0805036,445.3703351,642.5952867,513.5496194,3887.960069
1/31/2015,1191.616082,381.0335922,777.8676859,452.8525568,631.9924645,495.7808026,4036.091347
2/28/2015,1264.781309,381.9099695,763.1659867,447.5994671,620.7429986,486.2618112,3921.869962
3/31/2015,1250.615759,393.5200326,759.8843729,448.0470666,617.5772093,474.1538921,4039.526061
4/30/2015,1257.994392,381.5176716,773.8662454,447.8678477,614.7981119,480.6498004,3743.832753
5/31/2015,1275.103115,384.6079647,764.6572371,439.7166529,610.2486058,476.3239522,3969.585868
6/30/2015,1255.594038,395.6077525,758.8458421,441.5634628,601.0948767,471.9417718,4091.452154
7/31/2015,1274.930186,377.7658429,727.0502013,442.0050263,586.0675048,464.7210627,4512.462581
8/31/2015,1197.924403,379.2391297,746.1716216,445.054861,593.3347419,470.5765481,4418.152113
9/30/2015,1161.148124,368.7342058,749.9770968,453.3328814,590.6647356,470.5294905,4654.523251
10/31/2015,1251.137103,360.6958001,748.4021449,457.2768775,593.086461,466.0594603,4466.945964
11/30/2015,1258.143471,372.8512486,744.4356136,445.2047679,586.6811272,465.1739473,4565.66547
12/31/2015,1230.841758,361.6657111,725.6758361,447.2081894,586.9157996,452.4281812,4721.354663
1/31/2016,1159.822188,349.3329104,740.0442177,459.7747395,604.8167315,447.4514712,4784.620815
2/29/2016,1158.89433,352.7563729,735.8999701,475.1312158,617.6388462,448.4358644,4590.36521
3/31/2016,1239.553376,356.5661417,743.7005097,478.7897261,617.1447352,467.8979809,4354.879475
4/30/2016,1250.957267,360.7379656,768.2426266,464.9527031,629.5493443,492.0415168,4082.26402
5/31/2016,1273.224306,358.176726,755.0288534,459.4197659,613.6847009,481.0689909,4169.62447
6/30/2016,1272.587694,359.9676096,744.0054321,465.8975846,625.8356579,488.1407051,4340.996035
7/31/2016,1322.854908,369.3627642,734.8541653,471.2088171,618.0752958,486.2857704,4207.293357
8/31/2016,1329.469183,375.5311224,758.6634403,462.6799375,615.9120322,489.0575993,4073.922158
9/30/2016,1332.792856,382.2155764,749.559479,452.8248548,615.542485,497.7628246,4052.330371
10/31/2016,1305.87044,366.6211809,779.8416819,456.945561,616.8351242,492.4367624,4080.29145
11/30/2016,1369.335743,391.5514212,843.398779,456.6256991,640.1514919,504.206001,3914.223588
12/31/2016,1394.12072,393.156782,872.8333964,461.8312321,638.2950526,491.5000098,3899.349538
1/31/2017,1421.166662,387.8884811,848.6559113,459.5220759,632.2950791,484.1275096,3861.135913
2/28/2017,1471.902312,379.4325122,833.5498361,460.7627855,621.2931447,467.4251105,3798.199398
3/31/2017,1474.404546,382.4679723,806.4594664,464.4488878,614.831696,462.0029792,3763.255963
4/30/2017,1490.475555,384.3038186,789.9270474,473.552086,605.1173552,444.6316672,3779.814289
5/31/2017,1506.274596,372.3904002,760.7787393,478.3823173,593.4385903,432.582149,3834.999578
6/30/2017,1518.023538,381.5512041,771.6578753,467.7143916,593.141871,429.0782336,3822.727579
7/31/2017,1546.410578,375.2556092,769.1114043,464.1129908,591.8962731,431.1378092,3886.184857
8/31/2017,1548.884835,368.5010082,751.421842,464.762749,577.5723832,422.3857116,4024.14442
9/30/2017,1587.761845,386.1522065,774.7910613,458.349023,587.0445703,426.2716602,3976.659515
10/31/2017,1623.486486,378.5836233,775.333415,462.6116689,567.3785772,417.6609726,4147.655875
11/30/2017,1674.139265,377.3342973,774.868215,477.877854,567.6622665,421.0857926,4118.207518
12/31/2017,1691.885141,373.4477541,776.9603592,481.3185746,577.1422264,430.3075715,4051.080735
1/31/2018,1786.292332,361.4974259,767.3260507,477.3717623,572.1788032,422.6050659,4210.693316
2/28/2018,1721.092662,362.8349664,759.499325,480.1405185,559.4192159,407.6448466,4377.857841
3/31/2018,1680.646984,375.8970252,758.4360259,477.9798861,559.4192159,415.6754501,4321.821261
4/30/2018,1685.52086,379.5056366,761.9248316,466.8429548,566.0203627,427.7300381,4333.490178
5/31/2018,1730.187163,397.4942038,737.9241994,457.4594114,557.8696694,426.575167,4498.162805
6/30/2018,1738.492061,401.0319022,721.1733201,461.2563245,559.7664263,430.9688913,4391.10653
7/31/2018,1793.949958,393.2117801,725.3561254,468.3135463,562.005492,423.297645,4317.775051
8/31/2018,1855.661837,395.6496932,697.2848433,467.611076,548.1239564,411.7839491,4543.162909
9/30/2018,1856.775234,385.8771457,685.431001,470.3699813,555.0303182,419.5254873,4540.437011
10/31/2018,1714.174896,368.3197356,710.0379739,474.6503481,574.1788642,411.4705979,4456.89297
11/30/2018,1743.144452,365.4100097,711.4580499,471.6600509,576.0736544,394.1888328,4397.616293
12/31/2018,1576.674156,354.4111684,698.0826385,471.2355569,576.9377649,381.298858,4478.972195
1/31/2019,1709.272453,365.2915913,694.1733758,468.1725258,569.0914113,391.5557973,4091.5411
2/28/2019,1767.387716,371.8303108,675.2918599,468.5938811,560.7257676,388.8932179,4126.728353
3/31/2019,1786.828981,358.5931517,646.9296018,472.6237884,554.9502922,386.0542974,4215.04034
4/30/2019,1857.587409,354.3976118,659.8681939,480.3748186,542.8523758,373.8549816,4107.556812
5/31/2019,1728.670843,349.0107681,645.6810277,477.7807945,552.5151481,357.1062784,4419.731129
6/30/2019,1848.467732,350.1625037,640.3864433,482.5108244,550.4155905,356.9991465,4325.148883
7/31/2019,1870.464498,343.5094161,642.3076026,481.7388071,552.2870035,345.4323742,4442.792933
8/31/2019,1822.206514,332.2079563,610.6418378,483.7621101,547.3716492,328.0571257,4782.222313
9/30/2019,1848.264067,333.071697,652.0433544,493.3889761,566.5296569,337.505171,4454.640084
10/31/2019,1886.338307,333.7711476,638.4156483,494.6224485,560.9210133,325.4562364,4467.558541
11/30/2019,1959.3396,335.4400033,626.4772757,486.8074138,553.9655928,325.1958714,4351.402018
12/31/2019,2013.613307,338.6602273,638.5682871,487.2455405,561.1117489,329.0006631,4252.625193
1/31/2020,2011.398332,323.7253113,598.338485,480.6190011,547.981734,312.6493301,4483.542741
2/29/2020,1847.871647,323.5958212,574.644281,472.8810352,534.3369888,307.8345304,4473.230592
3/31/2020,1600.626421,296.4137722,493.5619729,466.3552769,540.8024664,281.4223277,4855.691808
4/30/2020,1819.111928,304.6837164,486.8988863,478.0607944,535.232201,290.7936912,4589.114328
5/31/2020,1920.618373,310.5336438,462.7973914,481.455026,517.6765848,283.7855633,4619.861394
6/30/2020,1967.865585,316.5579965,452.5232893,481.5994625,519.4366852,288.922082,4585.212433
7/31/2020,2081.411429,306.9662892,446.5952343,484.2482596,524.942714,288.6909443,4934.147099
8/31/2020,2240.223121,304.0808061,433.4206748,504.9256603,517.3835389,294.2626795,4959.31125
9/30/2020,2158.903022,304.2936626,422.3251056,499.1190152,508.2258503,285.9938982,5110.570243
10/31/2020,2113.566059,318.778041,438.7113197,496.1243011,505.5322533,284.1063385,4955.719964
11/30/2020,2377.127746,340.2955587,448.3190976,482.3320455,510.840342,302.2607335,4348.644269
