,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo,tax_record,products
60,2022-03-03T11:36:19Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'energy_efficient', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'efficient']",706-W-Roanoke-Park-Dr_Raleigh_NC_27608_M93980-10697,for_sale,2022-03-03T11:39:46Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/075b646c87193cf981f58602a1ef10c1l-m269546425s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/075b646c87193cf981f58602a1ef10c1l-m1290506037s-w1024_h768.jpg'}]",,1200000,False,9398010697,,,2940823399,,https://ap.rdcpix.com/075b646c87193cf981f58602a1ef10c1l-m269546425s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1950.0,,,,3.0,,1.0,11326.0,3322.0,4.0,,,2.0,2.0,5.0,single_family,27608,North Carolina,-78.644965,35.800064,Raleigh,NC,706 W Roanoke Park Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=706%20W%20Roanoke%20Park%20Dr%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=FK1pTRYHK25iB7Al0m5oIMy3qwU=,37183,Wake,"[{'listing_id': '2940823399', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2933265268', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
61,2022-03-02T17:14:18Z,['horse_facilities'],2612-Forestville-Rd_Wake-Forest_NC_27587_M92516-63321,for_sale,2022-03-02T17:17:20Z,,"[{'name': 'Allen Tate Realtors-Wake Forest/Rolesville', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/0350c304ede635c0288387f9fa069538l-m2354482965s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/0350c304ede635c0288387f9fa069538l-m2002204534s-w1024_h768.jpg'}]",,975000,False,9251663321,,,2940790939,,https://ap.rdcpix.com/0350c304ede635c0288387f9fa069538l-m2354482965s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,,,,,,,,130680.0,,0.0,,,,,,land,27587,North Carolina,-78.506834,35.901866,Wake Forest,NC,2612 Forestville Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2612%20Forestville%20Rd%2C%20Wake%20Forest%2C%20NC%2027587&size=640x480&source=outdoor&signature=mmyCZNNk2y0EmbPo_-rER_4OBGU=,37183,Wake,"[{'listing_id': '2940790939', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
62,2022-04-08T12:36:58Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'floor_plan']",1814-Wilshire-Ave_Raleigh_NC_27608_M57278-21441,for_sale,2022-03-01T16:21:43Z,,"[{'name': ""Hodge & Kittrell Sotheby's International Realty"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c0f1a00d6d11077a9d9bb1e725fb5410l-m2156125212s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c0f1a00d6d11077a9d9bb1e725fb5410l-m3544382658s-w1024_h768.jpg'}]",,1800000,False,5727821441,,,2940745401,,https://ap.rdcpix.com/c0f1a00d6d11077a9d9bb1e725fb5410l-m2156125212s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A674AB665D8AD791E709AF5D7B4E452F,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2021-08-17,525000.0,3.0,,1.0,9583.0,3860.0,4.0,,,2.0,2.0,4.0,single_family,27608,North Carolina,-78.656544,35.802174,Raleigh,NC,1814 Wilshire Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1814%20Wilshire%20Ave%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=VQ3hDclUWJ4SRGJ77nvH-GVZCgk=,37183,Wake,"[{'listing_id': '2940745401', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2930256296', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '635761690', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '609668886', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
63,2022-03-10T14:23:48Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling']",602-Shelley-Rd_Raleigh_NC_27609_M93046-90398,for_sale,2022-03-01T14:28:31Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/762198f121fd469a913c0746df8d6eabl-m1989274870s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/762198f121fd469a913c0746df8d6eabl-m2704841919s-w1024_h768.jpg'}]",,1790000,False,9304690398,,,2940740803,,https://ap.rdcpix.com/762198f121fd469a913c0746df8d6eabl-m1989274870s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,2A6DB4C7CDFB93C5A1A59F35FCB8A57D,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2020.0,,2020-09-09,1155500.0,3.0,,1.0,13504.0,3951.0,4.0,,,2.0,2.0,4.0,single_family,27609,North Carolina,-78.645558,35.85159,Raleigh,NC,602 Shelley Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=602%20Shelley%20Rd%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=UAGSk4JnwCHKUjqLDk035ieh9jQ=,37183,Wake,"[{'listing_id': '2940740803', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
64,2022-03-22T18:05:03Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1800-McDonald-Ln_Raleigh_NC_27608_M92631-87459,for_sale,2022-02-27T23:27:20Z,,"[{'name': ""Hodge & Kittrell Sotheby's International Realty"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8c3e4049ec77e18b79baa87152fb07b3l-b2160148657s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8c3e4049ec77e18b79baa87152fb07b3l-b2156368614s-w1024_h768.jpg'}]",,2750000,False,9263187459,,,2940693611,,https://ap.rdcpix.com/8c3e4049ec77e18b79baa87152fb07b3l-b2160148657s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,FE256DFD49F72F9324622B799DB6695F,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2023.0,,2021-09-28,650000.0,5.0,,1.0,10411.0,5000.0,6.0,,,2.0,2.0,4.0,single_family,27608,North Carolina,-78.6544,35.803101,Raleigh,NC,1800 McDonald Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1800%20McDonald%20Ln%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=RZ64FpjDnphch-s94niq3Q-vJV0=,37183,Wake,"[{'listing_id': '2940693611', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
65,2022-03-30T17:54:03Z,"['den_or_office', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'rental_property']",516-N-Blount-St_Raleigh_NC_27604_M53502-94699,for_sale,2022-02-27T17:38:56Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7d4f363206967933cf8bb30c76acd71el-m495388395s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7d4f363206967933cf8bb30c76acd71el-m3976379265s-w1024_h768.jpg'}]",,1699000,False,5350294699,,"[{'type': None, 'href': 'https://listings.lighthousevisuals.com/v2/516-n-blount-st-raleigh-nc-27604-1571066/unbranded'}]",2940690571,101000.0,https://ap.rdcpix.com/7d4f363206967933cf8bb30c76acd71el-m495388395s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,564060A8E4336757C307E044BE929FDF,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1930.0,,,,3.0,,1.0,16117.0,4168.0,4.0,,,,2.0,3.0,single_family,27604,North Carolina,-78.635628,35.786797,Raleigh,NC,516 N Blount St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=516%20N%20Blount%20St%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=z3mn97TavGT7_kxTxQbVtU-QAWU=,37183,Wake,"[{'listing_id': '2940690571', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
66,2022-02-27T19:38:54Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'master_suite']",414-Yarmouth-Rd_Raleigh_NC_27608_M65133-42019,for_sale,2022-02-25T13:22:27Z,,"[{'name': 'Fonville Morisey/Inside the Beltline Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/77becbf2b258df81f6fa3b7fad10e13cl-m620535585s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/77becbf2b258df81f6fa3b7fad10e13cl-m3413855779s-w1024_h768.jpg'}]",,2175000,False,6513342019,,"[{'type': None, 'href': 'https://www.seetheproperty.com/u/406824'}]",2940624071,,https://ap.rdcpix.com/77becbf2b258df81f6fa3b7fad10e13cl-m620535585s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Inside the Be'}],TANC,,,mls,B4867734F84567DA30AD7385DBFC98FA,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1952.0,,2018-07-27,1245000.0,3.0,,1.0,20038.0,5500.0,4.0,,,2.0,2.0,5.0,single_family,27608,North Carolina,-78.665324,35.819464,Raleigh,NC,414 Yarmouth Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=414%20Yarmouth%20Rd%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=STCrU_MMGGbwI9GT9wvVZAMxFus=,37183,Wake,"[{'listing_id': '2940624071', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '639627934', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
67,2022-03-04T03:40:38Z,"['community_outdoor_space', 'community_security_features', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'lake_view', 'laundry_room', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'modern_kitchen', 'large_kitchen', 'views', 'lake']",6133-View-Water-Dr_Raleigh_NC_27606_M58063-29379,for_sale,2022-02-24T12:13:00Z,,"[{'name': 'Pointe Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/406f5f5f4310f2f0eff1f97649ae504cl-m3927372504s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/406f5f5f4310f2f0eff1f97649ae504cl-m2865639895s-w1024_h768.jpg'}]",,1000000,False,5806329379,,,2940571422,,https://ap.rdcpix.com/406f5f5f4310f2f0eff1f97649ae504cl-m3927372504s-w1024_h768.jpg,[{'office_name': 'Pointe Realty Group'}],TANC,,,mls,4FF5A0568415BFBE8FCA754EACEDE6F8,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1996.0,,,,2.0,,1.0,317552.0,2787.0,3.0,,,2.0,2.0,3.0,single_family,27606,North Carolina,-78.713287,35.701019,Raleigh,NC,6133 View Water Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6133%20View%20Water%20Dr%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=HkB1hiYFa61Cu4VDjaO7MSlUDhM=,37183,Wake,"[{'listing_id': '2940571422', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
68,2022-02-22T18:45:14Z,"['city_view', 'view']",709-Caswell-Heights-Ln_Raleigh_NC_27608_M93351-19621,for_sale,2022-02-22T18:54:17Z,,"[{'name': 'Beacon Street Realty, Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f08fe7b82d327205368fdc1a3772c863l-m4178179558s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f08fe7b82d327205368fdc1a3772c863l-m2574327751s-w1024_h768.jpg'}]",,975000,False,9335119621,,,2940470429,,https://ap.rdcpix.com/f08fe7b82d327205368fdc1a3772c863l-m4178179558s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,,True,False,False,co_broke,,,,,,,,,,14288.0,,0.0,,,,,,land,27608,North Carolina,-78.64690081,35.799611416,Raleigh,NC,709 Caswell Heights Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=709%20Caswell%20Heights%20Ln%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=7iAm3M5Q3C-zsVFNkMw47ungwpk=,37183,Wake,"[{'listing_id': '2940470429', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
69,2022-02-22T18:44:14Z,"['city_view', 'view']",705-Caswell-Heights-Ln_Raleigh_NC_27608_M92743-74588,for_sale,2022-02-22T18:48:23Z,,"[{'name': 'Beacon Street Realty, Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bca5da24253d4b06ce36949cba0d6b17l-m2574327751s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bca5da24253d4b06ce36949cba0d6b17l-m4178179558s-w1024_h768.jpg'}]",,975000,False,9274374588,,,2940470427,,https://ap.rdcpix.com/bca5da24253d4b06ce36949cba0d6b17l-m2574327751s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,,True,False,False,co_broke,,,,,,,,,,20386.0,,0.0,,,,,,land,27608,North Carolina,-78.64685789,35.799646223,Raleigh,NC,705 Caswell Heights Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=705%20Caswell%20Heights%20Ln%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=cUTDy_DBycJCCYQKM_lEVmZV_oQ=,37183,Wake,"[{'listing_id': '2940470427', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,
70,2022-03-03T21:44:46Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'energy_efficient', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'master_suite', 'ensuite']",317-W-Morgan-St-Apt-400_Raleigh_NC_27601_M63050-32738,for_sale,2022-02-17T13:08:13Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/26f1d8aee0e724e0d9e32ce87047cf3al-m1049830354s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/26f1d8aee0e724e0d9e32ce87047cf3al-m1151004263s-w1024_h768.jpg'}]",,1325000,False,6305032738,,,2940306540,,https://ap.rdcpix.com/26f1d8aee0e724e0d9e32ce87047cf3al-m1049830354s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C8C8A6200722E835A253C5BA77CA504B,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2004.0,,2021-03-08,860000.0,3.0,,,,3032.0,3.0,condo,,2.0,1.0,3.0,condos,27601,North Carolina,-78.644005,35.779434,Raleigh,NC,317 W Morgan St Apt 400,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=317%20W%20Morgan%20St%20Apt%20400%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=sJEh5aU6-8v2Aq9FpbN7-wQ8ZIg=,37183,Wake,"[{'listing_id': '2940306540', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2915497758', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '604125794', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '580345970', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '574826570', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '568076482', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '568076278', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '559092402', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '562211534', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '550680506', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '549436846', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '540448954', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
71,2022-04-04T18:31:31Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'den_or_office', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'fenced_yard', 'high_ceiling']",550-E-Edenton-St_Raleigh_NC_27601_M56548-80619,for_sale,2022-02-15T19:40:55Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d1d5b296ccb96f1aeef51b6211ab62d2l-m561581361s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d1d5b296ccb96f1aeef51b6211ab62d2l-m3441283150s-w1024_h768.jpg'}]",,1869000,False,5654880619,,,2940240362,31000.0,https://ap.rdcpix.com/d1d5b296ccb96f1aeef51b6211ab62d2l-m561581361s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A6EE90E939804C8B42845B0A44F133C1,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2008.0,,2006-03-23,75000.0,3.0,,1.0,6970.0,3732.0,4.0,,,2.0,2.0,4.0,single_family,27601,North Carolina,-78.629889,35.780668,Raleigh,NC,550 E Edenton St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=550%20E%20Edenton%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=hwRwspTq_Jvgh0ipi6M9pIlCMSU=,37183,Wake,"[{'listing_id': '2940240362', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2934742105', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
72,2022-04-14T12:20:22Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling', 'master_suite', 'media_room']",12501-Village-Springs-Rd_Raleigh_NC_27614_M55029-52966,for_sale,2022-02-11T20:16:00Z,,"[{'name': 'Integra Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/943b1d7639f68cdaa54e87d0eaec54e8l-m3085763788s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/943b1d7639f68cdaa54e87d0eaec54e8l-m656966514s-w1024_h768.jpg'}]",,1725000,True,5502952966,,,2939750666,,https://ap.rdcpix.com/943b1d7639f68cdaa54e87d0eaec54e8l-m3085763788s-w1024_h768.jpg,[{'office_name': 'Integra Realty'}],TANC,,,mls,980FA58D4781979C543EF87B538F7EC9,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2000.0,,2000-03-15,225000.0,5.0,,2.0,28750.0,9859.0,7.0,,,3.0,3.0,5.0,single_family,27614,North Carolina,-78.558848,35.952536,Raleigh,NC,12501 Village Springs Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12501%20Village%20Springs%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=SUnTcBZXMvZo-VWziuhBqjfelYQ=,37183,Wake,"[{'listing_id': '2939750666', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '603862486', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '603988974', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '530967190', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '526727082', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '521848358', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '512855442', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503320022', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500802462', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
73,2022-03-24T13:28:17Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_suite', 'media_room']",633-Pendleton-Lake-Rd_Raleigh_NC_27614_M56329-90990,for_sale,2022-02-10T03:37:56Z,,"[{'name': 'Integra Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6b23648052d490b0745d2e97e29f5239l-m2985273958s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6b23648052d490b0745d2e97e29f5239l-m3309785019s-w1024_h768.jpg'}]",,949995,False,5632990990,,,2940028853,,https://ap.rdcpix.com/6b23648052d490b0745d2e97e29f5239l-m2985273958s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,8DBD1EC7D4358EC3B8132F124E83FB46,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1995.0,,2002-01-31,500000.0,4.0,,1.0,49223.0,4615.0,5.0,,,3.0,2.0,4.0,single_family,27614,North Carolina,-78.630141,35.949684,Raleigh,NC,633 Pendleton Lake Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=633%20Pendleton%20Lake%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=MMFnf2MLssGk6-2Wk_5UuZrLlaE=,37183,Wake,"[{'listing_id': '2940028853', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '599301170', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '598881586', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '583959078', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '573270234', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '550406966', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
74,2022-03-07T21:41:20Z,"['central_air', 'community_outdoor_space', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'rv_or_boat_parking', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'no_hoa', 'big_lot', 'trails']",8510-Dunlee-Falls-Rd_Raleigh_NC_27613_M63404-82552,for_sale,2022-02-03T23:58:58Z,,"[{'name': 'Ninja Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/732ab4f9a503b3549dd639a26897d92al-m892550332s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/732ab4f9a503b3549dd639a26897d92al-m242966673s-w1024_h768.jpg'}]",,1100000,False,6340482552,,,2939801857,,https://ap.rdcpix.com/732ab4f9a503b3549dd639a26897d92al-m892550332s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,F2EE00CF7FD4AECA2DEEC50B4C782502,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1996.0,,2016-09-12,225000.0,2.0,,,441698.0,1215.0,2.0,,,12.0,2.0,2.0,single_family,27613,North Carolina,-78.710793,35.981892,Raleigh,NC,8510 Dunlee Falls Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8510%20Dunlee%20Falls%20Rd%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=uqD6AxP7AqAiZV64BZWpMlOk6e4=,37063,Durham,"[{'listing_id': '2939801857', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '618287730', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,
